[2023-04-26 12:59:16,338][__main__][INFO] - Found GPU with device_name NVIDIA GeForce RTX 2060. Will run RFdiffusion on NVIDIA GeForce RTX 2060
[2023-04-26 12:59:16,338][rfdiffusion.inference.model_runners][INFO] - Reading checkpoint from /home/ken/Github/RFdiffusion-1/rfdiffusion/inference/../../models/Base_ckpt.pt
[2023-04-26 12:59:19,220][rfdiffusion.inference.model_runners][INFO] - Loading checkpoint.
[2023-04-26 12:59:21,447][rfdiffusion.diffusion][INFO] - Calculating IGSO3.
[2023-04-26 12:59:33,779][__main__][INFO] - Making design test_outputs/test_0
[2023-04-26 12:59:33,782][rfdiffusion.inference.model_runners][INFO] - Using contig: ['150-150']
[2023-04-26 12:59:33,805][rfdiffusion.inference.model_runners][INFO] - Sequence init: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:18,491][rfdiffusion.inference.model_runners][INFO] - Timestep 15, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:19,670][rfdiffusion.inference.model_runners][INFO] - Timestep 14, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:20,843][rfdiffusion.inference.model_runners][INFO] - Timestep 13, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:22,016][rfdiffusion.inference.model_runners][INFO] - Timestep 12, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:23,232][rfdiffusion.inference.model_runners][INFO] - Timestep 11, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:24,419][rfdiffusion.inference.model_runners][INFO] - Timestep 10, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:25,605][rfdiffusion.inference.model_runners][INFO] - Timestep 9, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:26,813][rfdiffusion.inference.model_runners][INFO] - Timestep 8, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:28,004][rfdiffusion.inference.model_runners][INFO] - Timestep 7, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-26 13:01:29,197][rfdiffusion.inference.model_runners][INFO] - Timestep 6, input to next step: ------------------------------------------------------------------------------------------------------------------------------------------------------
